"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-01 00:00","2015","10","01","00:00","1.7","","1.4","","98","","26","","5","","24.1","","100.77","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-01 01:00","2015","10","01","01:00","1.2","","0.9","","98","","24","","4","","24.1","","100.82","","","","","","Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-01 02:00","2015","10","01","02:00","0.5","","0.5","","100","","28","","5","","24.1","","100.86","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-01 03:00","2015","10","01","03:00","0.6","","0.6","","100","","27","","4","","24.1","","100.89","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-01 04:00","2015","10","01","04:00","0.1","","0.1","","100","","25","","7","","24.1","","100.94","","","","","","Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-01 05:00","2015","10","01","05:00","-0.6","","-0.6","","100","","25","","7","","24.1","","100.98","","","","-3","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-01 06:00","2015","10","01","06:00","-0.4","","-0.4","","100","","25","","7","","24.1","","101.06","","","","-3","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-01 07:00","2015","10","01","07:00","-0.9","","-0.9","","100","","27","","5","","32.2","","101.11","","","","-3","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-01 08:00","2015","10","01","08:00","-0.4","","-0.4","","100","","25","","5","","32.2","","101.17","","","","-2","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-01 09:00","2015","10","01","09:00","3.0","","3.0","","100","","29","","4","","32.2","","101.20","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-01 10:00","2015","10","01","10:00","7.8","","6.3","","90","","0","","1","","32.2","","101.25","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-01 11:00","2015","10","01","11:00","13.2","","4.9","","57","","10","","19","","32.2","","101.29","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-01 12:00","2015","10","01","12:00","12.6","","3.6","","54","","12","","17","","32.2","","101.29","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-01 13:00","2015","10","01","13:00","12.9","","2.8","","50","","10","","19","","32.2","","101.29","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-01 14:00","2015","10","01","14:00","12.8","","3.3","","52","","12","","20","","32.2","","101.26","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-01 15:00","2015","10","01","15:00","12.8","","0.9","","44","","11","","20","","32.2","","101.25","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-01 16:00","2015","10","01","16:00","12.1","","2.3","","51","","12","","19","","32.2","","101.23","","","","","","Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-01 17:00","2015","10","01","17:00","11.4","","1.7","","51","","11","","17","","32.2","","101.24","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-01 18:00","2015","10","01","18:00","10.1","","-0.7","","47","","11","","11","","32.2","","101.25","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-01 19:00","2015","10","01","19:00","7.5","","1.2","","64","","9","","5","","32.2","","101.27","","","","","","Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-01 20:00","2015","10","01","20:00","2.5","","0.9","","89","","28","","5","","24.1","","101.29","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-01 21:00","2015","10","01","21:00","1.4","","0.7","","95","","28","","7","","24.1","","101.31","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-01 22:00","2015","10","01","22:00","0.7","","0.1","","96","","25","","7","","24.1","","101.32","","","","","","Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-01 23:00","2015","10","01","23:00","-0.2","","-0.8","","96","","26","","6","","24.1","","101.35","","","","-2","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-02 00:00","2015","10","02","00:00","-0.2","","-0.5","","98","","26","","5","","24.1","","101.38","","","","-2","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-02 01:00","2015","10","02","01:00","-0.6","","-0.6","","100","","26","","8","","24.1","","101.39","","","","-3","","Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-02 02:00","2015","10","02","02:00","-1.0","","-1.0","","100","","26","","7","","24.1","","101.41","","","","-4","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-02 03:00","2015","10","02","03:00","-1.6","","-1.6","","100","","28","","5","","24.1","","101.41","","","","-3","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-02 04:00","2015","10","02","04:00","-2.0","","-2.0","","100","","27","","6","","24.1","","101.39","","","","-4","","Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-02 05:00","2015","10","02","05:00","-2.0","","-2.0","","100","","26","","7","","32.2","","101.42","","","","-5","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-02 06:00","2015","10","02","06:00","-2.3","","-2.3","","100","","25","","7","","32.2","","101.45","","","","-5","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-02 07:00","2015","10","02","07:00","-2.3","","-2.3","","100","","25","","5","","32.2","","101.48","","","","-4","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-02 08:00","2015","10","02","08:00","-1.1","","-1.1","","100","","24","","5","","32.2","","101.53","","","","-3","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-02 09:00","2015","10","02","09:00","2.3","","1.4","","94","","29","","4","","32.2","","101.53","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-02 10:00","2015","10","02","10:00","8.6","","4.6","","76","","15","","3","","32.2","","101.52","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-02 11:00","2015","10","02","11:00","11.8","","2.3","","52","","8","","24","","32.2","","101.50","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-02 12:00","2015","10","02","12:00","12.6","","1.6","","47","","10","","24","","32.2","","101.51","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-02 13:00","2015","10","02","13:00","12.6","","3.1","","52","","10","","26","","32.2","","101.47","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-02 14:00","2015","10","02","14:00","12.1","","4.6","","60","","11","","17","","32.2","","101.39","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-02 15:00","2015","10","02","15:00","12.4","","3.4","","54","","9","","26","","32.2","","101.32","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-02 16:00","2015","10","02","16:00","12.3","","4.1","","57","","9","","21","","32.2","","101.30","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-02 17:00","2015","10","02","17:00","11.2","","4.0","","61","","12","","19","","32.2","","101.26","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-02 18:00","2015","10","02","18:00","10.1","","3.0","","61","","10","","23","","32.2","","101.25","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-02 19:00","2015","10","02","19:00","7.3","","2.6","","72","","8","","16","","32.2","","101.22","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-02 20:00","2015","10","02","20:00","6.9","","2.6","","74","","9","","14","","24.1","","101.19","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-02 21:00","2015","10","02","21:00","5.2","","2.2","","81","","1","","5","","24.1","","101.17","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-02 22:00","2015","10","02","22:00","3.5","","1.5","","87","","5","","3","","24.1","","101.15","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-02 23:00","2015","10","02","23:00","0.5","","-0.1","","96","","24","","4","","24.1","","101.16","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-03 00:00","2015","10","03","00:00","0.7","","0.1","","96","","28","","4","","24.1","","101.16","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-03 01:00","2015","10","03","01:00","-0.4","","-0.7","","98","","25","","6","","24.1","","101.14","","","","-2","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-03 02:00","2015","10","03","02:00","-1.0","","-1.3","","98","","27","","6","","24.1","","101.13","","","","-3","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-03 03:00","2015","10","03","03:00","-0.9","","-1.0","","99","","26","","9","","24.1","","101.11","","","","-4","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-03 04:00","2015","10","03","04:00","-1.3","","-1.3","","100","","30","","7","","24.1","","101.10","","","","-4","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-03 05:00","2015","10","03","05:00","-1.8","","-1.9","","99","","30","","8","","24.1","","101.10","","","","-5","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-03 06:00","2015","10","03","06:00","-1.5","","-1.6","","99","","30","","7","","24.1","","101.12","","","","-4","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-03 07:00","2015","10","03","07:00","-0.6","","-0.7","","99","","13","","4","","32.2","","101.13","","","","-2","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-03 08:00","2015","10","03","08:00","8.6","","4.3","","74","","11","","22","","32.2","","101.12","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-03 09:00","2015","10","03","09:00","10.1","","4.9","","70","","11","","22","","32.2","","101.12","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-03 10:00","2015","10","03","10:00","10.5","","4.0","","64","","9","","26","","32.2","","101.15","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-03 11:00","2015","10","03","11:00","10.9","","4.0","","62","","10","","23","","32.2","","101.14","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-03 12:00","2015","10","03","12:00","11.4","","3.7","","59","","10","","25","","32.2","","101.12","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-03 13:00","2015","10","03","13:00","11.1","","2.7","","56","","10","","30","","32.2","","101.09","","","","","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-03 14:00","2015","10","03","14:00","11.1","","3.0","","57","","10","","35","","32.2","","100.97","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-03 15:00","2015","10","03","15:00","11.3","","2.9","","56","","9","","34","","32.2","","100.90","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-03 16:00","2015","10","03","16:00","10.0","","1.9","","57","","8","","29","","32.2","","100.90","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-03 17:00","2015","10","03","17:00","9.2","","2.3","","62","","9","","28","","32.2","","100.88","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-03 18:00","2015","10","03","18:00","8.7","","2.3","","64","","8","","26","","32.2","","100.84","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-03 19:00","2015","10","03","19:00","8.8","","1.7","","61","","10","","25","","32.2","","100.80","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-03 20:00","2015","10","03","20:00","8.7","","1.2","","59","","10","","22","","24.1","","100.76","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-03 21:00","2015","10","03","21:00","8.7","","1.9","","62","","10","","24","","24.1","","100.75","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-03 22:00","2015","10","03","22:00","8.0","","1.4","","63","","13","","17","","24.1","","100.77","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-03 23:00","2015","10","03","23:00","7.6","","1.9","","67","","12","","12","","24.1","","100.70","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-04 00:00","2015","10","04","00:00","7.1","","2.0","","70","","12","","11","","24.1","","100.63","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-04 01:00","2015","10","04","01:00","6.4","","2.3","","75","","10","","9","","24.1","","100.58","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-04 02:00","2015","10","04","02:00","5.3","","2.8","","84","","5","","5","","24.1","","100.56","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-04 03:00","2015","10","04","03:00","5.7","","3.6","","86","","3","","4","","24.1","","100.52","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-04 04:00","2015","10","04","04:00","5.2","","3.9","","91","","31","","5","","24.1","","100.50","","","","","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-04 05:00","2015","10","04","05:00","6.0","","3.9","","86","","32","","4","","24.1","","100.49","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-04 06:00","2015","10","04","06:00","4.3","","3.4","","94","","26","","4","","24.1","","100.51","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-04 07:00","2015","10","04","07:00","3.4","","3.3","","99","","28","","3","","32.2","","100.50","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-04 08:00","2015","10","04","08:00","2.8","","2.5","","98","","25","","6","","32.2","","100.53","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-04 09:00","2015","10","04","09:00","8.8","","5.2","","78","","36","","2","","32.2","","100.52","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-04 10:00","2015","10","04","10:00","10.4","","6.0","","74","","8","","16","","32.2","","100.50","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-04 11:00","2015","10","04","11:00","10.5","","5.9","","73","","8","","14","","32.2","","100.47","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-04 12:00","2015","10","04","12:00","10.8","","5.6","","70","","7","","10","","32.2","","100.43","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-04 13:00","2015","10","04","13:00","11.4","","4.7","","63","","9","","11","","32.2","","100.37","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-04 14:00","2015","10","04","14:00","11.0","","3.1","","58","","15","","4","","32.2","","100.33","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-04 15:00","2015","10","04","15:00","11.7","","3.5","","57","","10","","6","","32.2","","100.25","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-04 16:00","2015","10","04","16:00","11.5","","3.6","","58","","12","","3","","32.2","","100.21","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-04 17:00","2015","10","04","17:00","11.4","","3.5","","58","","15","","8","","32.2","","100.18","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-04 18:00","2015","10","04","18:00","10.6","","3.0","","59","","18","","7","","32.2","","100.17","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-04 19:00","2015","10","04","19:00","9.1","","3.3","","67","","19","","4","","32.2","","100.17","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-04 20:00","2015","10","04","20:00","4.6","","3.6","","93","","31","","4","","24.1","","100.16","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-04 21:00","2015","10","04","21:00","3.1","","2.7","","97","","30","","4","","24.1","","100.13","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-04 22:00","2015","10","04","22:00","1.8","","1.4","","97","","29","","7","","24.1","","100.13","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-04 23:00","2015","10","04","23:00","1.2","","0.8","","97","","25","","7","","24.1","","100.13","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-05 00:00","2015","10","05","00:00","0.9","","0.8","","99","","27","","7","","24.1","","100.12","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-05 01:00","2015","10","05","01:00","0.9","","0.8","","99","","24","","7","","24.1","","100.10","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-05 02:00","2015","10","05","02:00","0.5","","0.5","","100","","29","","7","","24.1","","100.08","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-05 03:00","2015","10","05","03:00","1.3","","1.3","","100","","31","","6","","24.1","","100.05","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-05 04:00","2015","10","05","04:00","2.5","","2.4","","99","","24","","6","","24.1","","100.04","","","","","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-05 05:00","2015","10","05","05:00","3.1","","3.0","","99","","25","","5","","24.1","","100.05","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-05 06:00","2015","10","05","06:00","2.5","","2.5","","100","","36","","3","","8.1","","100.04","","","","","","Fog"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-05 07:00","2015","10","05","07:00","3.1","","3.0","","99","","30","","4","","32.2","","100.03","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-05 08:00","2015","10","05","08:00","4.2","","3.8","","97","","25","","5","","32.2","","100.01","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-05 09:00","2015","10","05","09:00","6.2","","5.0","","92","","25","","5","","32.2","","100.01","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-05 10:00","2015","10","05","10:00","8.0","","6.2","","88","","36","","2","","32.2","","99.98","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-05 11:00","2015","10","05","11:00","10.2","","6.8","","79","","11","","3","","32.2","","99.94","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-05 12:00","2015","10","05","12:00","13.1","","7.4","","68","","8","","4","","32.2","","99.87","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-05 13:00","2015","10","05","13:00","13.4","","8.1","","70","","8","","13","","32.2","","99.79","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-05 14:00","2015","10","05","14:00","13.6","","8.5","","71","","9","","13","","32.2","","99.71","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-05 15:00","2015","10","05","15:00","13.4","","8.5","","72","","8","","15","","32.2","","99.63","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-05 16:00","2015","10","05","16:00","14.2","","7.3","","63","","16","","14","","32.2","","99.57","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-05 17:00","2015","10","05","17:00","13.2","","7.3","","67","","18","","15","","32.2","","99.54","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-05 18:00","2015","10","05","18:00","12.2","","7.1","","71","","21","","15","","32.2","","99.53","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-05 19:00","2015","10","05","19:00","11.7","","6.9","","72","","20","","10","","32.2","","99.50","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-05 20:00","2015","10","05","20:00","11.4","","7.0","","74","","21","","10","","24.1","","99.51","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-05 21:00","2015","10","05","21:00","10.9","","7.1","","77","","0","","1","","24.1","","99.48","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-05 22:00","2015","10","05","22:00","11.2","","7.0","","75","","24","","4","","24.1","","99.45","","","","","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-05 23:00","2015","10","05","23:00","11.2","","7.4","","77","","20","","3","","24.1","","99.42","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-06 00:00","2015","10","06","00:00","11.5","","7.6","","77","","23","","10","","24.1","","99.41","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-06 01:00","2015","10","06","01:00","11.4","","7.5","","77","","24","","9","","24.1","","99.37","","","","","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-06 02:00","2015","10","06","02:00","10.8","","7.9","","82","","29","","5","","24.1","","99.34","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-06 03:00","2015","10","06","03:00","9.2","","7.8","","91","","28","","8","","24.1","","99.33","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-06 04:00","2015","10","06","04:00","6.9","","6.5","","97","","31","","4","","24.1","","99.31","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-06 05:00","2015","10","06","05:00","5.7","","5.6","","99","","36","","1","","24.1","","99.32","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-06 06:00","2015","10","06","06:00","4.4","","4.3","","99","","36","","3","","24.1","","99.33","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-06 07:00","2015","10","06","07:00","3.3","","3.2","","99","","26","","7","","32.2","","99.33","","","","","","Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-06 08:00","2015","10","06","08:00","7.8","","7.7","","99","","24","","10","","32.2","","99.32","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-06 09:00","2015","10","06","09:00","11.4","","8.3","","81","","25","","11","","32.2","","99.34","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-06 10:00","2015","10","06","10:00","14.0","","8.5","","69","","24","","16","","32.2","","99.34","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-06 11:00","2015","10","06","11:00","15.5","","7.4","","58","","27","","21","","32.2","","99.30","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-06 12:00","2015","10","06","12:00","16.1","","6.3","","52","","28","","27","","32.2","","99.27","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-06 13:00","2015","10","06","13:00","16.9","","6.2","","49","","28","","22","","32.2","","99.24","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-06 14:00","2015","10","06","14:00","18.0","","5.7","","44","","29","","26","","32.2","","99.17","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-06 15:00","2015","10","06","15:00","16.6","","6.2","","50","","31","","24","","32.2","","99.15","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-06 16:00","2015","10","06","16:00","16.2","","5.9","","50","","31","","28","","32.2","","99.17","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-06 17:00","2015","10","06","17:00","14.4","","4.5","","51","","29","","25","","32.2","","99.23","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-06 18:00","2015","10","06","18:00","12.4","","3.9","","56","","27","","18","","32.2","","99.27","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-06 19:00","2015","10","06","19:00","10.0","","4.4","","68","","28","","12","","32.2","","99.31","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-06 20:00","2015","10","06","20:00","10.6","","5.0","","68","","29","","12","","24.1","","99.34","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-06 21:00","2015","10","06","21:00","9.5","","2.2","","60","","31","","8","","24.1","","99.43","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-06 22:00","2015","10","06","22:00","7.9","","0.9","","61","","28","","9","","24.1","","99.48","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-06 23:00","2015","10","06","23:00","5.6","","1.2","","73","","28","","7","","24.1","","99.53","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-07 00:00","2015","10","07","00:00","2.5","","0.1","","84","","24","","8","","24.1","","99.55","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-07 01:00","2015","10","07","01:00","2.7","","0.8","","87","","36","","3","","24.1","","99.56","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-07 02:00","2015","10","07","02:00","3.7","","2.1","","89","","33","","6","","24.1","","99.60","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-07 03:00","2015","10","07","03:00","2.4","","1.2","","92","","26","","5","","24.1","","99.67","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-07 04:00","2015","10","07","04:00","2.0","","1.3","","95","","29","","7","","24.1","","99.69","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-07 05:00","2015","10","07","05:00","0.5","","0.4","","99","","28","","5","","24.1","","99.75","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-07 06:00","2015","10","07","06:00","-0.8","","-0.8","","100","","30","","9","","32.2","","99.83","","","","-4","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-07 07:00","2015","10","07","07:00","-0.6","","-0.6","","100","","29","","9","","32.2","","99.88","","","","-4","","Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-07 08:00","2015","10","07","08:00","1.2","","0.6","","96","","30","","8","","32.2","","99.97","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-07 09:00","2015","10","07","09:00","5.5","","2.3","","80","","30","","10","","32.2","","100.01","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-07 10:00","2015","10","07","10:00","8.1","","1.7","","64","","35","","6","","32.2","","100.04","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-07 11:00","2015","10","07","11:00","8.9","","1.1","","58","","33","","12","","32.2","","100.04","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-07 12:00","2015","10","07","12:00","10.8","","-0.3","","46","","36","","5","","32.2","","100.03","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-07 13:00","2015","10","07","13:00","11.8","","-0.3","","43","","36","","8","","32.2","","100.01","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-07 14:00","2015","10","07","14:00","12.3","","-0.9","","40","","36","","2","","32.2","","99.97","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-07 15:00","2015","10","07","15:00","12.8","","-1.1","","38","","33","","6","","32.2","","99.87","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-07 16:00","2015","10","07","16:00","12.4","","0.2","","43","","20","","10","","32.2","","99.83","","","","","","Mostly Cloudy"
