Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-01,2017,01,01,NA,-9.6,NA,-19.7,NA,-14.7,NA,32.7,NA,0.0,NA,0.0,NA,1.2,NA,1.0,NA,12,NA,36,NA,43,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-02,2017,01,02,NA,-15.8,NA,-31.4,NA,-23.6,NA,41.6,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,12,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-03,2017,01,03,NA,-14.1,NA,-22.9,NA,-18.5,NA,36.5,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,12,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-04,2017,01,04,NA,-7.9,NA,-15.6,NA,-11.8,NA,29.8,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,12,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-05,2017,01,05,NA,-5.8,NA,-14.7,NA,-10.3,NA,28.3,NA,0.0,NA,0.0,NA,1.8,NA,1.8,NA,13,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-06,2017,01,06,NA,-14.4,NA,-21.2,NA,-17.8,NA,35.8,NA,0.0,NA,0.0,NA,0.2,NA,0.2,NA,14,NA,13,NA,35,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-07,2017,01,07,NA,-15.5,NA,-21.1,NA,-18.3,NA,36.3,NA,0.0,NA,0.0,NA,0.4,NA,0.2,NA,14,NA,36,NA,35,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-08,2017,01,08,NA,-19.7,NA,-22.3,NA,-21.0,NA,39.0,NA,0.0,NA,0.0,NA,0.8,NA,0.4,NA,15,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-09,2017,01,09,NA,-17.7,NA,-21.8,NA,-19.8,NA,37.8,NA,0.0,NA,0.0,NA,5.4,NA,5.4,NA,17,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-10,2017,01,10,NA,-17.8,NA,-32.5,NA,-25.2,NA,43.2,NA,0.0,NA,0.0,NA,0.4,NA,0.4,NA,18,NA,34,NA,54,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-11,2017,01,11,NA,-6.2,NA,-23.5,NA,-14.9,NA,32.9,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,18,NA,32,NA,82,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-12,2017,01,12,NA,-14.1,NA,-31.7,NA,-22.9,NA,40.9,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,17,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-13,2017,01,13,NA,-5.8,NA,-21.1,NA,-13.5,NA,31.5,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,17,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-14,2017,01,14,NA,0.4,NA,-13.9,NA,-6.8,NA,24.8,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,17,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-15,2017,01,15,NA,1.2,NA,-10.9,NA,-4.9,NA,22.9,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,16,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-16,2017,01,16,NA,4.1,NA,-10.7,NA,-3.3,NA,21.3,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,15,NA,19,NA,33,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-17,2017,01,17,NA,6.6,NA,-0.6,NA,3.0,NA,15.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,14,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-18,2017,01,18,NA,6.2,NA,0.0,NA,3.1,NA,14.9,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,13,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-19,2017,01,19,NA,4.0,NA,-4.8,NA,-0.4,NA,18.4,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,11,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-20,2017,01,20,NA,2.5,NA,-10.4,NA,-4.0,NA,22.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,10,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-21,2017,01,21,NA,-5.3,NA,-16.0,NA,-10.7,NA,28.7,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,10,NA,36,NA,32,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-22,2017,01,22,NA,-6.1,NA,-9.3,NA,-7.7,NA,25.7,NA,0.0,NA,0.0,NA,0.6,NA,0.6,NA,10,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-23,2017,01,23,NA,-8.3,NA,-9.7,NA,-9.0,NA,27.0,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,10,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-24,2017,01,24,NA,-5.4,NA,-15.7,NA,-10.6,NA,28.6,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,10,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-25,2017,01,25,NA,-4.9,NA,-18.4,NA,-11.7,NA,29.7,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,10,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-26,2017,01,26,NA,0.1,NA,-13.4,NA,-6.7,NA,24.7,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,10,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-27,2017,01,27,NA,2.6,NA,-6.1,NA,-1.8,NA,19.8,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,10,NA,27,NA,33,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-28,2017,01,28,NA,5.3,NA,-8.2,NA,-1.5,NA,19.5,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,10,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-29,2017,01,29,NA,6.3,NA,-5.1,NA,0.6,NA,17.4,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,9,NA,32,NA,37,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-30,2017,01,30,NA,2.9,NA,-6.2,NA,-1.7,NA,19.7,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,9,NA,30,NA,67,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-01-31,2017,01,31,NA,-5.0,NA,-12.3,NA,-8.7,NA,26.7,NA,0.0,NA,0.0,NA,1.0,NA,0.8,NA,9,NA,30,NA,50,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-01,2017,02,01,NA,-7.4,NA,-19.8,NA,-13.6,NA,31.6,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,9,NA,32,NA,33,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-02,2017,02,02,NA,-9.6,NA,-21.7,NA,-15.7,NA,33.7,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,9,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-03,2017,02,03,NA,-11.8,NA,-18.1,NA,-15.0,NA,33.0,NA,0.0,NA,0.0,NA,0.4,NA,0.4,NA,9,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-04,2017,02,04,NA,-14.3,NA,-22.2,NA,-18.3,NA,36.3,NA,0.0,NA,0.0,NA,0.6,NA,0.6,NA,9,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-05,2017,02,05,NA,-16.8,E,NA,M,NA,M,NA,M,NA,M,NA,M,1.0,NA,NA,M,10,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-06,2017,02,06,NA,-20.0,NA,-31.6,NA,-25.8,NA,43.8,NA,0.0,NA,0.0,NA,1.4,NA,1.4,NA,10,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-07,2017,02,07,NA,-21.3,NA,-32.4,NA,-26.9,NA,44.9,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,11,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-08,2017,02,08,NA,-15.3,NA,-26.7,NA,-21.0,NA,39.0,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,11,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-09,2017,02,09,NA,-11.7,NA,-25.0,NA,-18.4,NA,36.4,NA,0.0,NA,0.0,NA,0.8,NA,0.8,NA,11,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-10,2017,02,10,NA,-8.1,NA,-22.7,NA,-15.4,NA,33.4,NA,0.0,NA,0.0,NA,0.2,NA,0.2,NA,13,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-11,2017,02,11,NA,-0.6,NA,-13.0,NA,-6.8,NA,24.8,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,13,NA,27,NA,41,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-12,2017,02,12,NA,4.5,NA,-9.1,NA,-2.3,NA,20.3,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,13,NA,25,NA,35,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-13,2017,02,13,NA,5.6,NA,-4.2,NA,0.7,NA,17.3,NA,0.0,NA,0.0,T,0.0,NA,0.0,T,13,NA,26,NA,35,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-14,2017,02,14,NA,6.7,NA,-5.2,NA,0.8,NA,17.2,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,12,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-15,2017,02,15,NA,11.9,NA,-1.7,NA,5.1,NA,12.9,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,11,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-16,2017,02,16,NA,8.9,NA,1.1,NA,5.0,NA,13.0,NA,0.0,NA,0.0,T,0.0,NA,0.0,T,7,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-17,2017,02,17,NA,6.5,NA,-4.8,NA,0.9,NA,17.1,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,6,NA,31,NA,43,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-18,2017,02,18,NA,2.6,NA,-4.8,NA,-1.1,NA,19.1,NA,0.0,NA,1.2,NA,1.0,NA,3.2,NA,5,NA,12,NA,43,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-19,2017,02,19,NA,1.6,NA,0.1,NA,0.9,NA,17.1,NA,0.0,NA,0.0,NA,1.4,NA,2.6,NA,4,NA,12,NA,43,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-20,2017,02,20,NA,0.6,NA,-4.1,NA,-1.8,NA,19.8,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,2,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-21,2017,02,21,NA,3.5,NA,-2.4,NA,0.6,NA,17.4,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,2,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-22,2017,02,22,NA,-2.0,NA,-9.5,NA,-5.8,NA,23.8,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,1,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-23,2017,02,23,NA,-1.8,NA,-10.5,NA,-6.2,NA,24.2,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,1,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-24,2017,02,24,NA,-6.4,NA,-10.8,NA,-8.6,NA,26.6,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,1,NA,35,NA,32,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-25,2017,02,25,NA,-4.4,NA,-14.9,NA,-9.7,NA,27.7,NA,0.0,NA,0.0,NA,1.8,NA,1.8,NA,1,NA,35,NA,39,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-26,2017,02,26,NA,-6.9,NA,-19.2,NA,-13.1,NA,31.1,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,3,NA,34,NA,48,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-27,2017,02,27,NA,-6.4,NA,-19.7,NA,-13.1,NA,31.1,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,3,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-02-28,2017,02,28,NA,-6.1,NA,-18.9,NA,-12.5,NA,30.5,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,3,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-01,2017,03,01,NA,-7.3,NA,-19.7,NA,-13.5,NA,31.5,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,3,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-02,2017,03,02,NA,-0.3,NA,-20.0,NA,-10.2,NA,28.2,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,3,NA,15,NA,32,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-03,2017,03,03,NA,8.0,NA,-10.7,NA,-1.4,NA,19.4,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,3,NA,36,NA,52,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-04,2017,03,04,NA,-3.2,NA,-15.3,NA,-9.3,NA,27.3,NA,0.0,NA,0.0,NA,7.6,NA,7.6,NA,0,T,1,NA,46,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-05,2017,03,05,NA,-13.1,NA,-22.2,NA,-17.7,NA,35.7,NA,0.0,NA,0.0,NA,1.0,NA,1.0,NA,8,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-06,2017,03,06,NA,-11.2,NA,-19.7,NA,-15.5,NA,33.5,NA,0.0,NA,0.0,NA,3.8,NA,3.8,NA,7,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-07,2017,03,07,NA,-13.4,NA,-28.7,NA,-21.1,NA,39.1,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,8,NA,32,NA,35,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-08,2017,03,08,NA,-17.6,NA,-29.0,NA,-23.3,NA,41.3,NA,0.0,NA,0.0,NA,1.8,NA,1.8,NA,8,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-09,2017,03,09,NA,-16.1,NA,-32.4,NA,-24.3,NA,42.3,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,9,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-10,2017,03,10,NA,-16.4,NA,-19.2,NA,-17.8,NA,35.8,NA,0.0,NA,0.0,NA,2.4,NA,2.4,NA,9,NA,10,NA,39,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-11,2017,03,11,NA,-15.6,NA,-22.8,NA,-19.2,NA,37.2,NA,0.0,NA,0.0,NA,2.8,NA,2.8,NA,9,NA,11,NA,32,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-12,2017,03,12,NA,-12.6,NA,-17.4,NA,-15.0,NA,33.0,NA,0.0,NA,0.0,NA,3.6,NA,3.6,NA,15,NA,14,NA,41,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-13,2017,03,13,NA,-7.1,NA,-16.0,NA,-11.6,NA,29.6,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,15,NA,14,NA,41,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-14,2017,03,14,NA,3.2,NA,-13.1,NA,-5.0,NA,23.0,NA,0.0,NA,0.0,T,0.0,NA,0.0,T,11,NA,13,NA,37,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-15,2017,03,15,NA,6.8,NA,-4.6,NA,1.1,NA,16.9,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,10,NA,33,NA,46,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-16,2017,03,16,NA,2.8,NA,-1.2,NA,0.8,NA,17.2,NA,0.0,NA,0.0,NA,2.2,NA,2.2,NA,8,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-17,2017,03,17,NA,4.9,NA,-8.3,NA,-1.7,NA,19.7,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,5,NA,15,NA,33,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-18,2017,03,18,NA,7.2,NA,-1.4,NA,2.9,NA,15.1,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,3,NA,29,NA,78,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-19,2017,03,19,NA,4.7,NA,-5.3,NA,-0.3,NA,18.3,NA,0.0,NA,0.0,NA,1.2,NA,0.8,NA,2,NA,30,NA,76,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-20,2017,03,20,NA,-2.1,NA,-9.3,NA,-5.7,NA,23.7,NA,0.0,NA,0.0,NA,0.2,NA,0.2,NA,1,NA,32,NA,43,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-21,2017,03,21,NA,3.1,NA,-7.6,NA,-2.3,NA,20.3,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0,T,13,NA,61,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-22,2017,03,22,NA,2.8,NA,-5.1,NA,-1.2,NA,19.2,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,0,T,11,NA,44,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-23,2017,03,23,NA,1.6,NA,-5.9,NA,-2.2,NA,20.2,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,0,T,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-24,2017,03,24,NA,1.8,NA,-6.1,NA,-2.2,NA,20.2,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0,T,13,NA,43,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-25,2017,03,25,NA,7.7,NA,-1.9,NA,2.9,NA,15.1,NA,0.0,NA,0.0,T,0.0,NA,0.0,T,0,T,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-26,2017,03,26,NA,7.6,NA,-4.2,NA,1.7,NA,16.3,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0,T,13,NA,32,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-27,2017,03,27,NA,4.5,NA,-1.2,NA,1.7,NA,16.3,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0,T,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-28,2017,03,28,NA,11.4,NA,-4.0,NA,3.7,NA,14.3,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0,T,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-29,2017,03,29,NA,11.2,NA,-4.2,NA,3.5,NA,14.5,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,NA,NA,10,NA,35,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-30,2017,03,30,NA,6.7,NA,-0.1,NA,3.3,NA,14.7,NA,0.0,NA,0.2,NA,0.0,T,0.2,NA,NA,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-03-31,2017,03,31,NA,12.4,NA,-4.5,NA,4.0,NA,14.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,NA,NA,19,NA,41,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-01,2017,04,01,NA,10.8,NA,-0.7,NA,5.1,NA,12.9,NA,0.0,NA,1.0,NA,0.0,NA,1.0,NA,NA,NA,33,NA,32,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-02,2017,04,02,NA,9.9,NA,-1.6,NA,4.2,NA,13.8,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,NA,NA,32,NA,52,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-03,2017,04,03,NA,8.9,NA,-2.7,NA,3.1,NA,14.9,NA,0.0,NA,0.0,NA,4.2,NA,4.2,NA,3,NA,32,NA,35,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-04,2017,04,04,NA,10.3,NA,-3.1,NA,3.6,NA,14.4,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-05,2017,04,05,NA,15.2,NA,-6.2,NA,4.5,NA,13.5,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,NA,NA,15,NA,52,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-06,2017,04,06,NA,15.5,NA,0.6,NA,8.1,NA,9.9,NA,0.0,NA,0.4,NA,0.0,NA,0.4,NA,NA,NA,10,NA,33,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-07,2017,04,07,NA,9.2,NA,-3.4,NA,2.9,NA,15.1,NA,0.0,NA,11.6,NA,0.0,NA,11.6,NA,NA,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-08,2017,04,08,NA,6.5,NA,0.7,NA,3.6,NA,14.4,NA,0.0,NA,8.0,NA,0.0,NA,8.0,NA,NA,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-09,2017,04,09,NA,4.8,NA,-1.2,NA,1.8,NA,16.2,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,NA,NA,13,NA,35,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-10,2017,04,10,NA,8.3,NA,-0.3,NA,4.0,NA,14.0,NA,0.0,NA,0.2,NA,0.6,NA,0.8,NA,NA,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-11,2017,04,11,NA,9.5,NA,-2.3,NA,3.6,NA,14.4,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,NA,NA,1,NA,33,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-12,2017,04,12,NA,8.5,NA,-5.6,NA,1.5,NA,16.5,NA,0.0,NA,0.2,NA,0.0,T,0.2,NA,NA,NA,8,NA,37,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-13,2017,04,13,NA,3.3,NA,1.0,NA,2.2,NA,15.8,NA,0.0,NA,4.8,NA,3.0,NA,7.8,NA,NA,NA,8,NA,48,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-14,2017,04,14,NA,1.0,NA,-0.6,NA,0.2,NA,17.8,NA,0.0,NA,0.0,NA,18.0,NA,15.4,NA,2,NA,31,NA,41,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-15,2017,04,15,NA,-0.6,NA,-5.2,NA,-2.9,NA,20.9,NA,0.0,NA,0.0,NA,3.0,NA,3.0,NA,10,NA,35,NA,37,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-16,2017,04,16,NA,2.4,NA,-10.2,NA,-3.9,NA,21.9,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,9,NA,15,NA,32,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-17,2017,04,17,NA,4.1,NA,-3.0,NA,0.6,NA,17.4,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,5,NA,13,NA,35,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-18,2017,04,18,NA,1.8,NA,-1.2,NA,0.3,NA,17.7,NA,0.0,NA,0.0,NA,2.2,NA,1.8,NA,4,NA,8,NA,32,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-19,2017,04,19,NA,7.6,NA,-1.0,NA,3.3,NA,14.7,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,4,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-20,2017,04,20,NA,13.8,NA,-0.8,NA,6.5,NA,11.5,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-21,2017,04,21,NA,8.4,NA,-1.3,NA,3.6,NA,14.4,NA,0.0,NA,0.4,NA,0.0,T,0.4,NA,NA,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-22,2017,04,22,NA,3.4,NA,0.4,NA,1.9,NA,16.1,NA,0.0,NA,1.6,NA,2.2,NA,3.8,NA,NA,NA,7,NA,44,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-23,2017,04,23,NA,1.5,NA,-1.5,NA,0.0,NA,18.0,NA,0.0,NA,0.0,NA,8.0,NA,8.0,NA,3,NA,13,NA,46,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-24,2017,04,24,NA,2.2,NA,-0.1,NA,1.1,NA,16.9,NA,0.0,NA,0.0,NA,2.0,NA,2.0,NA,2,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-25,2017,04,25,NA,3.0,NA,-1.0,NA,1.0,NA,17.0,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,NA,NA,14,NA,33,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-26,2017,04,26,NA,2.5,NA,-2.3,NA,0.1,NA,17.9,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,NA,NA,12,NA,33,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-27,2017,04,27,NA,5.1,NA,-3.4,NA,0.9,NA,17.1,NA,0.0,NA,0.0,NA,0.0,T,0.0,T,NA,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-28,2017,04,28,NA,10.0,NA,-4.5,NA,2.8,NA,15.2,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,<31,NA
-113.58,53.31,EDMONTON INTL A,3012216,2017-04-29,2017,04,29,NA,12.8,NA,-3.9,NA,4.5,NA,13.5,NA,0.0,NA,0.0,T,0.0,NA,0.0,T,NA,NA,22,NA,37,NA
